Method,Dataset,Feature Selection method,Classification method,No. genes,No. selected genes,Iterations,Initialized particles,Accuracy,Precision,Sensitivity,F-measure
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,501,38,200,200,0.7777777777777778,0.8151455026455027,0.7777777777777778,0.7489686656353324
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,501,38,200,200,0.7777777777777778,0.8050218137937437,0.7777777777777778,0.7476677805625174
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,1001,14,200,200,0.6388888888888888,0.5796296296296296,0.6388888888888888,0.6044509421702404
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,1001,14,200,200,0.4444444444444444,0.19753086419753085,0.4444444444444444,0.2735042735042735
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,1001,14,200,200,0.5555555555555556,0.5351851851851852,0.5555555555555556,0.5378086419753085
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,1001,14,200,200,0.6111111111111112,0.5714573268921096,0.6111111111111112,0.568457005957006
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,101,61,200,200,0.75,0.6445279866332498,0.75,0.691137566137566
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,101,61,200,200,0.75,0.6433856104908737,0.75,0.6924001924001923
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,101,61,200,200,0.7222222222222222,0.7507658033973823,0.7222222222222222,0.6930311890838207
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,101,61,200,200,0.7222222222222222,0.6466049382716049,0.7222222222222222,0.6816696375519906
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,501,121,200,200,0.7777777777777778,0.7552521008403361,0.7777777777777778,0.753908128908129
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,501,121,200,200,0.75,0.6445279866332498,0.75,0.691137566137566
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,501,121,200,200,0.75,0.740079365079365,0.75,0.7218720821661999
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,501,121,200,200,0.7222222222222222,0.6352687273739905,0.7222222222222222,0.6721317181843498
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,1001,434,200,200,0.75,0.7242063492063492,0.75,0.7230187396596066
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,1001,434,200,200,0.7222222222222222,0.6202374623427255,0.7222222222222222,0.6671476671476673
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,1001,434,200,200,0.75,0.7507658033973823,0.75,0.7396250082524591
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,1001,434,200,200,0.7222222222222222,0.6177248677248677,0.7222222222222222,0.6615497076023392
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,101,56,200,200,0.7222222222222222,0.6352687273739905,0.7222222222222222,0.6721317181843498
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,101,56,200,200,0.6944444444444444,0.5933583959899749,0.6944444444444444,0.637962962962963
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,101,56,200,200,0.6944444444444444,0.6748236331569664,0.6944444444444444,0.6707311579602602
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,101,56,200,200,0.7222222222222222,0.6177248677248677,0.7222222222222222,0.6615497076023392
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,501,6,50,1000,0.7222222222222222,0.621653038319705,0.7222222222222222,0.6669389978213507
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,501,6,50,1000,0.5833333333333334,0.5277777777777778,0.5833333333333334,0.5238095238095238
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,501,6,50,1000,0.7777777777777778,0.783179012345679,0.7777777777777778,0.7765068990559187
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,501,6,50,1000,0.75,0.7578703703703703,0.75,0.7422839506172839
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,1001,211,50,1000,0.8055555555555556,0.8246965452847805,0.8055555555555556,0.7935906685906686
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,1001,211,50,1000,0.75,0.6485890652557319,0.75,0.6907894736842104
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,1001,211,50,1000,0.7777777777777778,0.7972222222222222,0.7777777777777778,0.7701442529873902
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,1001,211,50,1000,0.75,0.6485890652557319,0.75,0.6907894736842104
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,101,41,50,1000,0.7222222222222222,0.6352687273739905,0.7222222222222222,0.6721317181843498
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,101,41,50,1000,0.6944444444444444,0.6380038126361656,0.6944444444444444,0.6593805804332119
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,101,41,50,1000,0.6944444444444444,0.6176697530864197,0.6944444444444444,0.6482892752242597
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,101,41,50,1000,0.75,0.6445279866332498,0.75,0.691137566137566
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,501,182,50,1000,0.8055555555555556,0.8322723028605381,0.8055555555555556,0.7777176527176528
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,501,182,50,1000,0.75,0.6445279866332498,0.75,0.691137566137566
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,501,182,50,1000,0.8333333333333334,0.8385854341736694,0.8333333333333334,0.8284231200897866
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,501,182,50,1000,0.75,0.6445279866332498,0.75,0.691137566137566
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,1001,248,50,1000,0.7777777777777778,0.6881313131313131,0.7777777777777778,0.730059700647936
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,1001,248,50,1000,0.75,0.7782186948853616,0.75,0.7224945533769064
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,1001,248,50,1000,0.75,0.7797619047619047,0.75,0.7330246913580246
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,1001,248,50,1000,0.7222222222222222,0.627104377104377,0.7222222222222222,0.6623250044302674
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,101,46,50,1000,0.7777777777777778,0.8017676767676768,0.7777777777777778,0.7499009704892057
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,101,46,50,1000,0.75,0.6433856104908737,0.75,0.6924001924001923
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,101,46,50,1000,0.7777777777777778,0.75410972469796,0.7777777777777778,0.755170755170755
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,101,46,50,1000,0.7777777777777778,0.6742424242424243,0.7777777777777778,0.720899470899471
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,501,23,100,500,0.8333333333333334,0.855119825708061,0.8333333333333334,0.8038720538720538
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,501,23,100,500,0.75,0.6445279866332498,0.75,0.691137566137566
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,501,23,100,500,0.8333333333333334,0.8524204028589994,0.8333333333333334,0.8204982152350574
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,501,23,100,500,0.7777777777777778,0.6723057644110276,0.7777777777777778,0.7189153439153438
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,1001,36,100,500,0.7222222222222222,0.6419753086419752,0.7222222222222222,0.679144385026738
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,1001,36,100,500,0.6388888888888888,0.5845543345543347,0.6388888888888888,0.5846529759573238
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,1001,36,100,500,0.5555555555555556,0.5297619047619047,0.5555555555555556,0.4903749903749903
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,1001,36,100,500,0.6388888888888888,0.54320987654321,0.6388888888888888,0.583545267755794
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,101,27,100,500,0.7222222222222222,0.638755980861244,0.7222222222222222,0.6772486772486772
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,101,27,100,500,0.7222222222222222,0.6212121212121212,0.7222222222222222,0.6666666666666666
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,101,27,100,500,0.7777777777777778,0.8055555555555556,0.7777777777777778,0.75
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,101,27,100,500,0.75,0.6574074074074073,0.75,0.6958473625140292
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,501,219,100,500,0.8055555555555556,0.8322723028605381,0.8055555555555556,0.7777176527176528
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,501,219,100,500,0.75,0.6485890652557319,0.75,0.6907894736842104
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,501,219,100,500,0.7777777777777778,0.7550705467372134,0.7777777777777778,0.7522585057414778
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,501,219,100,500,0.75,0.6445279866332498,0.75,0.691137566137566
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,1001,508,100,500,0.8055555555555556,0.8322723028605381,0.8055555555555556,0.7777176527176528
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,1001,508,100,500,0.6666666666666666,0.5715931242247031,0.6666666666666666,0.6152958152958151
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,1001,508,100,500,0.7777777777777778,0.7704248366013071,0.7777777777777778,0.7680976430976432
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,1001,508,100,500,0.75,0.6485890652557319,0.75,0.6907894736842104
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,101,33,100,500,0.6388888888888888,0.5745149911816578,0.6388888888888888,0.601808852195849
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,101,33,100,500,0.6666666666666666,0.5839285714285715,0.6666666666666666,0.6157407407407407
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,101,33,100,500,0.6666666666666666,0.5839285714285715,0.6666666666666666,0.6157407407407407
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,101,33,100,500,0.7222222222222222,0.6157407407407408,0.7222222222222222,0.6632996632996633
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,501,11,500,100,0.75,0.6640211640211641,0.75,0.7023420479302831
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,501,11,500,100,0.75,0.6445279866332498,0.75,0.691137566137566
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,501,11,500,100,0.7777777777777778,0.7552521008403361,0.7777777777777778,0.753908128908129
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,501,11,500,100,0.7777777777777778,0.6844541910331384,0.7777777777777778,0.7270562770562771
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,1001,40,500,100,0.75,0.7288359788359788,0.75,0.7337962962962963
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,1001,40,500,100,0.6944444444444444,0.6205429031515988,0.6944444444444444,0.6312321937321937
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,1001,40,500,100,0.7777777777777778,0.8354377104377105,0.7777777777777778,0.7521942854760192
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,1001,40,500,100,0.7222222222222222,0.6183862433862433,0.7222222222222222,0.6620615831142147
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,101,42,500,100,0.75,0.7797619047619047,0.75,0.7175925925925926
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,101,42,500,100,0.75,0.7741576162628794,0.75,0.718428014480646
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,101,42,500,100,0.6111111111111112,0.533068783068783,0.6111111111111112,0.558772007301419
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,101,42,500,100,0.7222222222222222,0.6199937976253765,0.7222222222222222,0.6670033670033669
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,501,182,500,100,0.8055555555555556,0.8322723028605381,0.8055555555555556,0.7777176527176528
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,501,182,500,100,0.75,0.6445279866332498,0.75,0.691137566137566
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,501,182,500,100,0.7777777777777778,0.7807713728766361,0.7777777777777778,0.7622159975101152
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,501,182,500,100,0.75,0.6640211640211641,0.75,0.7023420479302831
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,1001,499,500,100,0.7777777777777778,0.6686381357433989,0.7777777777777778,0.718855218855219
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,1001,499,500,100,0.75,0.6445279866332498,0.75,0.691137566137566
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,1001,499,500,100,0.7222222222222222,0.7575396825396825,0.7222222222222222,0.7083333333333334
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,1001,499,500,100,0.75,0.6485890652557319,0.75,0.6907894736842104
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,101,56,500,100,0.75,0.6435185185185186,0.75,0.6910774410774411
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,101,56,500,100,0.75,0.6481481481481483,0.75,0.695187165775401
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,101,56,500,100,0.7222222222222222,0.7504409171075838,0.7222222222222222,0.6947167755991286
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,101,56,500,100,0.7222222222222222,0.6199937976253765,0.7222222222222222,0.6670033670033669
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,501,48,1000,50,0.8055555555555556,0.8322723028605381,0.8055555555555556,0.7777176527176528
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,501,48,1000,50,0.75,0.6485890652557319,0.75,0.6907894736842104
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,501,48,1000,50,0.8055555555555556,0.8320279866332498,0.8055555555555556,0.7921075837742505
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,501,48,1000,50,0.7777777777777778,0.8029100529100529,0.7777777777777778,0.7486383442265795
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,1001,28,1000,50,0.7222222222222222,0.7110890652557319,0.7222222222222222,0.7123944119558154
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,1001,28,1000,50,0.6666666666666666,0.5738636363636362,0.6666666666666666,0.6101364522417154
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,1001,28,1000,50,0.6944444444444444,0.6150793650793651,0.6944444444444444,0.6394997939115586
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,1001,28,1000,50,0.75,0.6435185185185186,0.75,0.6910774410774411
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,101,83,1000,50,0.75,0.6445279866332498,0.75,0.691137566137566
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,101,83,1000,50,0.75,0.6619981325863679,0.75,0.7003367003367003
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,101,83,1000,50,0.7222222222222222,0.6212121212121212,0.7222222222222222,0.6666666666666666
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,101,83,1000,50,0.75,0.6433856104908737,0.75,0.6924001924001923
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,501,231,1000,50,0.8055555555555556,0.8322723028605381,0.8055555555555556,0.7777176527176528
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,501,231,1000,50,0.75,0.6485890652557319,0.75,0.6907894736842104
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,501,231,1000,50,0.8333333333333334,0.8385854341736694,0.8333333333333334,0.8284231200897866
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,501,231,1000,50,0.75,0.6445279866332498,0.75,0.691137566137566
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,1001,504,1000,50,0.7222222222222222,0.6177248677248677,0.7222222222222222,0.6615497076023392
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,1001,504,1000,50,0.6944444444444444,0.6335200746965453,0.6944444444444444,0.6603535353535354
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,1001,504,1000,50,0.7777777777777778,0.7970620996936787,0.7777777777777778,0.7694989106753812
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,1001,504,1000,50,0.75,0.6445279866332498,0.75,0.691137566137566
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,101,50,1000,50,0.6944444444444444,0.6063627730294396,0.6944444444444444,0.6462063086104007
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,101,50,1000,50,0.6666666666666666,0.5812246963562753,0.6666666666666666,0.6172302737520128
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,101,50,1000,50,0.75,0.651803118908382,0.75,0.6966089466089467
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,101,50,1000,50,0.7222222222222222,0.6284113060428851,0.7222222222222222,0.6712121212121213
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,501,56,100,1000,0.8055555555555556,0.8322723028605381,0.8055555555555556,0.7777176527176528
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,501,56,100,1000,0.75,0.6485890652557319,0.75,0.6907894736842104
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,501,56,100,1000,0.7777777777777778,0.7550705467372134,0.7777777777777778,0.7522585057414778
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,501,56,100,1000,0.75,0.6445279866332498,0.75,0.691137566137566
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,1001,17,100,1000,0.8055555555555556,0.7002052957935311,0.8055555555555556,0.7476943346508563
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,1001,17,100,1000,0.6111111111111112,0.43942772203641767,0.6111111111111112,0.5109624674842066
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,1001,17,100,1000,0.7222222222222222,0.6975308641975309,0.7222222222222222,0.7062908496732027
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,1001,17,100,1000,0.7777777777777778,0.6712962962962963,0.7777777777777778,0.718855218855219
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,101,78,100,1000,0.75,0.6433856104908737,0.75,0.6924001924001923
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,101,78,100,1000,0.7222222222222222,0.6177248677248677,0.7222222222222222,0.6615497076023392
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,101,78,100,1000,0.6944444444444444,0.6006493506493507,0.6944444444444444,0.6300166265336544
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,101,78,100,1000,0.7222222222222222,0.6157407407407408,0.7222222222222222,0.6632996632996633
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,501,239,100,1000,0.8055555555555556,0.8322723028605381,0.8055555555555556,0.7777176527176528
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,501,239,100,1000,0.7222222222222222,0.6177248677248677,0.7222222222222222,0.6615497076023392
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,501,239,100,1000,0.8333333333333334,0.8385854341736694,0.8333333333333334,0.8284231200897866
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,501,239,100,1000,0.75,0.6445279866332498,0.75,0.691137566137566
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,1001,253,100,1000,0.8055555555555556,0.827020202020202,0.8055555555555556,0.7763559969442322
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,1001,253,100,1000,0.7222222222222222,0.6177248677248677,0.7222222222222222,0.6615497076023392
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,1001,253,100,1000,0.6944444444444444,0.6748236331569664,0.6944444444444444,0.6707311579602602
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,1001,253,100,1000,0.75,0.6445279866332498,0.75,0.691137566137566
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,101,48,100,1000,0.7222222222222222,0.6177248677248677,0.7222222222222222,0.6615497076023392
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,101,48,100,1000,0.7777777777777778,0.6715969215969216,0.7777777777777778,0.7195378151260504
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,101,48,100,1000,0.7222222222222222,0.704469507101086,0.7222222222222222,0.696164021164021
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,101,48,100,1000,0.7222222222222222,0.6157407407407408,0.7222222222222222,0.6632996632996633
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,501,20,200,500,0.75,0.7228446934329287,0.75,0.7299419634945951
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,501,20,200,500,0.75,0.6445279866332498,0.75,0.691137566137566
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,501,20,200,500,0.7222222222222222,0.6903833658219624,0.7222222222222222,0.6930963773069037
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,501,20,200,500,0.7222222222222222,0.6352687273739905,0.7222222222222222,0.6721317181843498
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,1001,19,200,500,0.75,0.7866809116809117,0.75,0.726906748645879
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,1001,19,200,500,0.5833333333333334,0.46798029556650245,0.5833333333333334,0.4923747276688453
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,1001,19,200,500,0.75,0.7476851851851852,0.75,0.7466329966329965
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,1001,19,200,500,0.7222222222222222,0.752384960718294,0.7222222222222222,0.6976133887898592
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,101,64,200,500,0.7222222222222222,0.6177248677248677,0.7222222222222222,0.6615497076023392
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,101,64,200,500,0.6666666666666666,0.5868606701940036,0.6666666666666666,0.622276688453159
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,101,64,200,500,0.6111111111111112,0.526984126984127,0.6111111111111112,0.5601851851851852
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,101,64,200,500,0.7222222222222222,0.6177248677248677,0.7222222222222222,0.6615497076023392
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,501,188,200,500,0.8055555555555556,0.8322723028605381,0.8055555555555556,0.7777176527176528
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,501,188,200,500,0.75,0.6445279866332498,0.75,0.691137566137566
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,501,188,200,500,0.75,0.7278613199665832,0.75,0.7215608465608465
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,501,188,200,500,0.75,0.6445279866332498,0.75,0.691137566137566
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,1001,428,200,500,0.7777777777777778,0.6715969215969216,0.7777777777777778,0.7195378151260504
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,1001,428,200,500,0.7222222222222222,0.6177248677248677,0.7222222222222222,0.6615497076023392
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,1001,428,200,500,0.75,0.7739139515455304,0.75,0.7413580246913579
